src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_rejected,ssl_version,ssl_cipher,http_method,http_uri,http_version,label,type
192.168.1.152,36769,192.168.1.190,53,udp,dns,3.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.133,5353,224.0.0.251,5353,udp,dns,13.003936,468,0,S0,0,4,580,0,0,_sleep-proxy._udp.local,F,-,-,-,-,-,0,normal
192.168.1.194,80,192.168.1.194,1459,tcp,-,0.253248,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.193,80,192.168.1.193,1723,tcp,-,0.294069,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,58190,192.168.1.190,53,udp,dns,7.2e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
fe80::e4a6:b91f:48f3:ac01,55775,ff02::1:3,5355,udp,dns,0.4847,66,0,S0,0,2,162,0,0,desktop-p3kklkq,F,-,-,-,-,-,0,normal
192.168.1.184,8080,192.168.1.184,1853,tcp,-,0.239097,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,38038,192.168.1.190,53,udp,dns,4.6e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.194,80,192.168.1.194,1583,tcp,-,0.199711,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.193,80,192.168.1.193,1826,tcp,-,0.260085,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
172.17.0.7,42536,192.168.1.190,53,udp,dns,0.000423,0,212,SHR,0,0,0,2,268,-,-,-,-,-,-,-,0,normal
192.168.1.190,57596,192.168.1.152,1880,tcp,-,0.013493,302,0,S0,0,10,830,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,37934,192.168.1.190,53,udp,dns,2.6e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,48806,192.168.1.190,53,udp,dns,4.8e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,36835,192.168.1.190,53,udp,dns,3.4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
172.17.0.7,36540,192.168.1.190,53,udp,dns,0.052105,0,178,SHR,0,0,0,2,234,-,-,-,-,-,-,-,0,normal
172.17.0.7,40505,192.168.1.190,53,udp,dns,0.00204,0,212,SHR,0,0,0,2,268,-,-,-,-,-,-,-,0,normal
192.168.1.190,48708,96.7.49.32,53,udp,dns,0.0,0,0,S0,0,1,98,0,0,ns5.reverse.deploy.akamaitechnologies.com,F,-,-,-,-,-,0,normal
192.168.1.194,80,192.168.1.194,1456,tcp,-,0.199601,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.190,58085,117.18.237.29,80,tcp,-,1.996435,0,0,RSTOS0,0,2,80,2,104,-,-,-,-,-,-,-,0,normal
192.168.1.184,8080,192.168.1.184,1880,tcp,-,0.194403,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.103,53064,224.0.0.252,5355,udp,dns,0.410604,48,0,S0,0,2,104,0,0,isatap,F,-,-,-,-,-,0,normal
192.168.1.152,1880,192.168.1.152,51782,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,54933,192.168.1.190,53,udp,dns,0.000623,0,298,SHR,0,0,0,2,354,-,-,-,-,-,-,-,0,normal
192.168.1.195,1822,192.168.1.195,1822,tcp,-,0.33233,0,0,S0,0,120,4800,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.152,34296,192.168.1.152,10502,tcp,-,0.0,0,0,OTH,0,0,0,0,0,-,-,-,-,-,-,-,0,normal
192.168.1.195,61134,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,69,0,0,ctldl.windowsupdate.com,F,-,-,-,-,-,0,normal
192.168.1.152,40142,192.168.1.190,53,udp,dns,4e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,42282,192.168.1.190,53,udp,dns,0.000405,0,298,SHR,0,0,0,2,354,-,-,-,-,-,-,-,0,normal
192.168.1.180,56531,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,69,0,0,elasticsearch.mydns.com,F,-,-,-,-,-,0,normal
192.168.1.152,39700,192.168.1.190,53,udp,dns,2.1e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.152,49468,192.168.1.190,53,udp,dns,2.9e-05,130,0,S0,0,2,186,0,0,a2z3kk2ebqzso7.iot.ap-southeast-2.amazonaws.com,F,-,-,-,-,-,0,normal
192.168.1.195,55314,192.168.1.190,53,udp,dns,0.0,0,0,S0,0,1,75,0,0,v10.events.data.microsoft.com,F,-,-,-,-,-,0,normal
192.168.1.31,60908,192.168.1.195,80,tcp,http,0.007604,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.30,47680,192.168.1.195,80,tcp,http,0.020944,161,2009,SF,0,5,381,5,2221,-,-,-,-,-,-,-,1,password
192.168.1.30,47246,192.168.1.190,80,tcp,http,0.002932,170,3042,SF,0,7,542,6,3362,-,-,-,-,-,-,-,1,password
192.168.1.30,39736,192.168.1.190,80,tcp,http,0.002711,147,651,SF,0,5,415,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,52284,192.168.1.190,80,tcp,http,0.02532,155,649,SF,0,5,423,5,917,-,-,-,-,-,-,-,1,password
192.168.1.31,43652,192.168.1.190,80,tcp,http,0.004132,168,1919,SF,0,5,436,6,2239,-,-,-,-,-,-,-,1,password
192.168.1.30,46700,192.168.1.193,21,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,34796,192.168.1.190,80,tcp,http,0.002166,167,2987,SF,0,6,487,7,3359,-,-,-,-,-,-,-,1,password
192.168.1.30,36728,192.168.1.195,80,tcp,http,0.01964,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,59722,192.168.1.193,21,tcp,-,1.8e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,49128,192.168.1.195,80,tcp,http,0.076917,161,2009,SF,0,5,381,5,2221,-,-,-,-,-,-,-,1,password
192.168.1.30,46432,192.168.1.190,80,tcp,http,0.003464,167,2813,SF,0,5,435,6,3133,-,-,-,-,-,-,-,1,password
192.168.1.31,55454,192.168.1.152,21,tcp,-,1.8e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,38218,192.168.1.195,80,tcp,http,0.010781,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.30,50966,192.168.1.190,80,tcp,http,0.005755,167,2924,SF,0,5,435,7,3296,-,-,-,-,-,-,-,1,password
192.168.1.31,43202,192.168.1.152,80,tcp,http,0.001689,153,463,SF,0,5,421,5,731,-,-,-,-,-,-,-,1,password
192.168.1.30,36368,192.168.1.195,80,tcp,http,0.010012,152,518,SF,0,5,372,4,690,-,-,-,-,-,-,-,1,password
192.168.1.30,55132,192.168.1.190,80,tcp,http,0.00218,167,2875,SF,0,5,435,6,3195,-,-,-,-,-,-,-,1,password
192.168.1.31,39848,192.168.1.190,80,tcp,http,0.009429,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.31,46316,192.168.1.190,80,tcp,http,0.001781,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,46776,192.168.1.152,80,tcp,http,0.005115,147,3440,SF,0,6,467,6,3760,-,-,-,-,-,-,-,1,password
192.168.1.31,39204,192.168.1.190,80,tcp,http,0.003487,168,1919,SF,0,5,436,6,2239,-,-,-,-,-,-,-,1,password
192.168.1.30,33920,192.168.1.190,21,tcp,ftp,10.099341,85,188,RSTR,0,17,977,16,1016,-,-,-,-,-,-,-,1,password
192.168.1.30,55858,192.168.1.190,80,tcp,http,0.009605,167,2813,SF,0,5,435,6,3133,-,-,-,-,-,-,-,1,password
192.168.1.30,52524,192.168.1.190,21,tcp,ftp,10.142651,86,188,RSTR,0,17,978,16,1016,-,-,-,-,-,-,-,1,password
192.168.1.31,54222,192.168.1.152,80,tcp,http,0.00374,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,54432,192.168.1.190,80,tcp,http,0.002292,170,3042,SF,0,6,490,7,3414,-,-,-,-,-,-,-,1,password
192.168.1.31,41866,192.168.1.190,80,tcp,http,0.005793,167,2980,SF,0,7,539,6,3300,-,-,-,-,-,-,-,1,password
192.168.1.31,40934,192.168.1.195,80,tcp,http,0.022721,161,2009,SF,0,5,381,5,2221,-,-,-,-,-,-,-,1,password
192.168.1.31,53962,192.168.1.195,80,tcp,http,0.033845,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.30,47320,192.168.1.184,21,tcp,-,4.2e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,58982,192.168.1.193,80,tcp,-,2.6e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,55008,192.168.1.190,80,tcp,http,0.001511,153,543,SF,0,5,421,5,811,-,-,-,-,-,-,-,1,password
192.168.1.30,57962,176.28.50.165,21,tcp,ftp,3.526837,85,215,SF,0,18,1029,12,823,-,-,-,-,-,-,-,1,password
192.168.1.30,54568,192.168.1.184,21,tcp,-,1.1e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,50560,192.168.1.190,80,tcp,http,0.003306,155,216,SF,0,5,423,5,484,-,-,-,-,-,-,-,1,password
192.168.1.31,45518,192.168.1.190,80,tcp,http,0.002105,167,3026,SF,0,5,435,7,3398,-,-,-,-,-,-,-,1,password
192.168.1.30,42118,192.168.1.190,80,tcp,http,0.001315,153,543,SF,0,5,421,5,811,-,-,-,-,-,-,-,1,password
192.168.1.30,33528,192.168.1.184,21,tcp,-,0.000112,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,55708,192.168.1.190,80,tcp,http,0.002393,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,53802,192.168.1.190,80,tcp,http,0.010154,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.31,60676,192.168.1.195,80,tcp,http,0.009081,147,978,SF,0,5,367,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.30,43522,192.168.1.152,80,tcp,http,0.006645,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,37888,192.168.1.152,80,tcp,http,0.002885,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.31,48116,192.168.1.190,80,tcp,http,0.002502,167,3228,SF,0,5,435,7,3600,-,-,-,-,-,-,-,1,password
192.168.1.30,58006,192.168.1.190,80,tcp,http,0.002627,167,2980,SF,0,5,435,7,3352,-,-,-,-,-,-,-,1,password
192.168.1.31,51004,192.168.1.152,80,tcp,http,0.003385,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,42340,192.168.1.190,80,tcp,http,0.001798,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.31,47606,192.168.1.190,80,tcp,http,0.01141,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,49296,192.168.1.193,80,tcp,-,0.000217,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,46616,192.168.1.190,80,tcp,http,0.002095,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,54068,192.168.1.190,80,tcp,http,0.005829,167,3228,SF,0,5,435,7,3600,-,-,-,-,-,-,-,1,password
192.168.1.31,45506,192.168.1.190,80,tcp,http,0.006069,167,2813,SF,0,5,435,6,3133,-,-,-,-,-,-,-,1,password
192.168.1.30,51810,192.168.1.190,80,tcp,http,0.003888,154,501,SF,0,5,422,5,769,-,-,-,-,-,-,-,1,password
192.168.1.30,46386,192.168.1.195,80,tcp,http,0.009097,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,49362,192.168.1.190,80,tcp,http,0.003977,167,2813,SF,0,7,539,6,3133,-,-,-,-,-,-,-,1,password
192.168.1.30,55246,192.168.1.195,80,tcp,http,0.009182,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,33284,192.168.1.195,80,tcp,http,0.011005,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,37734,192.168.1.195,80,tcp,http,0.014242,155,978,SF,0,6,415,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,54998,192.168.1.152,80,tcp,http,0.002917,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,44528,192.168.1.152,80,tcp,http,0.003169,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.31,42224,192.168.1.190,80,tcp,http,0.002473,167,2924,SF,0,5,435,7,3296,-,-,-,-,-,-,-,1,password
192.168.1.30,52544,192.168.1.193,21,tcp,-,3.5e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,41932,192.168.1.184,21,tcp,-,1.7e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,50484,192.168.1.190,21,tcp,ftp,10.783877,86,188,RSTR,0,17,978,16,1016,-,-,-,-,-,-,-,1,password
192.168.1.31,36724,192.168.1.195,80,tcp,http,0.081432,152,518,SF,0,5,372,4,690,-,-,-,-,-,-,-,1,password
192.168.1.30,43176,192.168.1.190,80,tcp,http,0.0032,147,651,SF,0,5,415,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,38872,192.168.1.193,21,tcp,-,0.000732,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,34120,192.168.1.195,80,tcp,http,0.062602,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.30,56786,192.168.1.190,80,tcp,http,0.003655,155,216,SF,0,5,423,5,484,-,-,-,-,-,-,-,1,password
192.168.1.31,57068,192.168.1.193,21,tcp,-,0.003466,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,37314,192.168.1.193,21,tcp,-,0.000207,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,44832,192.168.1.190,80,tcp,http,0.00243,167,2813,SF,0,5,435,6,3133,-,-,-,-,-,-,-,1,password
192.168.1.31,42468,192.168.1.190,80,tcp,http,0.004319,167,2965,SF,0,5,435,7,3337,-,-,-,-,-,-,-,1,password
192.168.1.31,38088,192.168.1.195,80,tcp,http,0.008938,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,49234,192.168.1.190,80,tcp,http,0.003299,168,1919,SF,0,5,436,6,2239,-,-,-,-,-,-,-,1,password
192.168.1.31,52402,192.168.1.152,80,tcp,http,0.00271,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,60630,192.168.1.152,21,tcp,-,0.00019,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,44058,192.168.1.193,80,tcp,-,1.9e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.31,60080,192.168.1.184,21,tcp,-,0.000265,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,48330,192.168.1.152,80,tcp,http,0.001663,153,463,SF,0,5,421,5,731,-,-,-,-,-,-,-,1,password
192.168.1.31,40354,192.168.1.190,80,tcp,http,0.004759,167,2987,SF,0,5,435,7,3359,-,-,-,-,-,-,-,1,password
192.168.1.31,49536,192.168.1.152,80,tcp,http,0.002917,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.31,50400,192.168.1.190,80,tcp,http,0.00478,147,651,SF,0,5,415,5,919,-,-,-,-,-,-,-,1,password
192.168.1.31,35846,192.168.1.193,21,tcp,-,2e-05,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,49546,192.168.1.152,80,tcp,http,0.004229,147,3440,SF,0,5,415,7,3812,-,-,-,-,-,-,-,1,password
192.168.1.30,51916,192.168.1.195,80,tcp,http,0.010518,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,36574,192.168.1.190,80,tcp,http,0.004804,168,1919,SF,0,5,436,6,2239,-,-,-,-,-,-,-,1,password
192.168.1.30,44804,192.168.1.190,80,tcp,http,0.00183,155,653,SF,0,5,423,5,921,-,-,-,-,-,-,-,1,password
192.168.1.31,48580,192.168.1.152,80,tcp,http,0.004443,153,463,SF,0,5,421,5,731,-,-,-,-,-,-,-,1,password
192.168.1.30,46136,192.168.1.190,80,tcp,http,0.006076,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.31,38328,192.168.1.195,80,tcp,http,0.011413,155,978,SF,0,5,375,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,39458,192.168.1.195,80,tcp,http,0.012969,147,978,SF,0,5,367,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,51698,192.168.1.195,80,tcp,http,0.041728,155,978,SF,0,6,415,4,1150,-,-,-,-,-,-,-,1,password
192.168.1.31,35112,192.168.1.195,80,tcp,http,0.012933,152,518,SF,0,5,372,4,690,-,-,-,-,-,-,-,1,password
192.168.1.30,51062,192.168.1.190,80,tcp,http,0.002556,155,653,SF,0,5,423,5,921,-,-,-,-,-,-,-,1,password
192.168.1.30,58484,192.168.1.184,21,tcp,-,0.000123,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,45264,192.168.1.152,21,tcp,-,0.000385,0,0,REJ,0,1,60,1,40,-,-,-,-,-,-,-,1,password
192.168.1.30,56908,192.168.1.190,80,tcp,http,0.023449,155,651,SF,0,5,423,5,919,-,-,-,-,-,-,-,1,password
192.168.1.30,40830,192.168.1.190,80,tcp,http,0.002097,167,2875,SF,0,5,435,6,3195,-,-,-,-,-,-,-,1,password
192.168.1.33,38077,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,38475,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,34973,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,38747,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,44045,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,44875,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,144,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,39689,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,38509,192.168.1.193,135,tcp,dce_rpc,0.0,0,0,OTH,0,1,124,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49167,192.168.1.33,7870,tcp,-,0.0,0,0,OTH,0,1,84,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,39697,192.168.1.193,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,36289,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,46871,192.168.1.193,135,tcp,-,0.0,0,0,SHR,0,0,0,1,52,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,42051,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,42089,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,188,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,41551,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,4444,192.168.1.193,49207,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,45901,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49160,192.168.1.33,7870,tcp,-,0.0,0,0,OTH,0,1,392,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,45795,192.168.1.193,445,tcp,gssapi,0.0,0,0,OTH,0,0,0,1,183,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,34895,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49235,192.168.1.33,4444,tcp,-,0.0,0,0,OTH,0,1,536,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,33209,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,41623,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,3,192.168.1.193,3,icmp,-,0.0,0,0,OTH,0,1,106,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,36367,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,41897,192.168.1.193,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,33059,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,37933,192.168.1.193,135,tcp,dce_rpc,0.0,0,0,OTH,0,1,124,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,44999,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,44801,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,1500,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,44979,192.168.1.193,445,tcp,-,0.0,0,0,S0,0,1,60,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,42045,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,43475,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,45699,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49245,192.168.1.33,4444,tcp,-,0.0,0,0,OTH,0,1,568,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,33633,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,45415,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49205,192.168.1.37,4444,tcp,-,0.0,0,0,OTH,0,1,200,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,43541,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,44339,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,46009,192.168.1.193,135,tcp,dce_rpc,0.0,0,0,OTH,0,0,0,1,112,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49236,192.168.1.37,4444,tcp,-,0.0,0,0,OTH,0,1,200,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,4444,192.168.1.193,49223,tcp,-,0.0,0,0,OTH,0,1,264,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,35521,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,43103,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,1205,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,8001,192.168.1.193,49166,tcp,-,0.0,0,0,OTH,0,1,328,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,39035,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,45901,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,184,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.193,49162,192.168.1.37,8001,tcp,-,0.0,0,0,OTH,0,1,188,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,39877,192.168.1.193,445,tcp,-,0.0,0,0,SH,0,1,52,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,46107,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,34955,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,43701,192.168.1.193,445,tcp,-,0.0,0,0,RSTRH,0,0,0,1,40,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,35779,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,52,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,33901,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,1,76,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,7870,192.168.1.193,49160,tcp,-,0.0,0,0,OTH,0,1,168,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,4444,192.168.1.193,49235,tcp,-,0.0,0,0,OTH,0,1,52,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,4444,192.168.1.193,49236,tcp,-,0.0,0,0,OTH,0,1,1080,0,0,-,-,-,-,-,-,-,1,ransomware
192.168.1.37,40153,192.168.1.193,445,tcp,-,0.0,0,0,OTH,0,0,0,1,60,-,-,-,-,-,-,-,1,ransomware
192.168.1.33,7870,192.168.1.193,49160,tcp,-,0.0,0,0,OTH,0,1,40,0,0,-,-,-,-,-,-,-,1,ransomware
